snr_db,pe,ber,se,sinr_db,crlb_R,crlb_v,type
-34.01706390286191,0.4749487634400238,2.970943740463436e-10,3.9737579271899715,22.78828830794662,53.26346999938105,928.8412039512599,mc
-24.86833706696567,0.02401052522395277,2.8752363806906485e-15,4.3279026139179555,24.721397954362946,18.577750011658644,323.9702499242928,mc
-7.665097421037216,0.058194580787152415,2.296198437148769e-78,5.654741610575927,33.56280911823956,2.5634870761164206,44.70366692446325,mc
-31.205146284453946,0.1201282730031991,1.7343029744880132e-14,4.282384211725271,24.239590741368882,38.533066807747964,671.9633581150244,mc
-29.7032295398482,0.04675654515398332,4.749368594640286e-12,4.119961826559779,23.883226860787655,32.41438142439481,565.2619528528671,mc
0.271594686118354,0.0064633840159822546,1.1511026775661348e-188,6.333744456804399,36.26658805007309,1.0280080770437596,17.92703817389369,mc
-28.252063086320682,0.17567860434682014,4.754733784833171e-09,3.857614531187598,22.174982423502456,27.427070037898442,478.2901443550928,mc
-23.972986674296074,0.02111559035135524,4.983212897341601e-19,4.515906002028217,24.947168115183928,16.758131537008463,292.2386219483898,mc
-16.549123085454497,0.05405347109425039,1.9518169071916202e-27,4.819582103863871,27.894968433355572,7.129062390623728,124.32098197934796,mc
-21.001205763327015,0.021653824693191517,3.0168830942180823e-16,4.381443554308091,25.66899516516294,11.90245503266045,207.56234362200843,mc
-7.14515054237975,0.0594879358950117,1.1916110709699437e-101,5.856995019145948,33.01457085844736,2.414536574642113,42.10617631560605,mc
-16.815077850650823,0.04473197553504496,6.337394243419868e-54,5.361548470915096,30.311774025257293,7.350724631246204,128.18646469109592,mc
-28.367333018571475,0.11429389700967892,1.4174724414252462e-11,4.083914613650234,22.965059119961406,27.79347899500842,484.67980948326624,mc
-13.807583762443594,0.01181553697124959,1.4879159415520305e-110,5.922020729124907,33.61886834633659,5.199426572105809,90.67080378253712,mc
-35.15761816781883,0.18594335335386,2.3192586488459365e-08,3.782519394123964,22.11647802988978,60.737536018319,1059.1785717480295,mc
-6.108486351204402,0.019084519693018675,1.467128129161715e-106,5.893538772750902,34.29763298060857,2.1428934569505618,37.3690962777372,mc
-26.980719692609384,0.05082387110437895,1.0627560822209498e-09,3.922516490776222,22.627870473210795,23.69257400573948,413.1657018299993,mc
-35.04867777831327,0.005707478311814898,7.151611868675713e-12,4.106663820224075,23.331823253718632,59.98050944721899,1045.9770760187462,mc
-3.611502660951052,0.008857264593462387,6.634676969277322e-234,6.49849089673644,37.51233171231354,1.6075015274781947,28.032601971927228,mc
-27.537231067834853,0.19661471510623935,3.3900122557552744e-16,4.378763827435015,25.483544649756304,25.260259897998683,440.50397422570245,mc
-4.670002010153783,0.0403949773104117,5.344678486858422e-236,6.505313805625555,37.08329293202518,1.8158349118402604,31.665647876678644,mc
-6.134688969542676,0.007559996242883856,2.227853695433441e-124,6.013092758557712,33.65323852943604,2.14936765816666,37.48199738711391,mc
-9.47417836612798,0.09376244824360147,5.247756862613101e-89,5.75388600406091,32.979244468779875,3.1570770379370807,55.055054372507676,mc
-29.11476132311954,0.23642555496710552,3.4693766070461184e-16,4.378230916490525,24.550650413305174,30.29104996724578,528.2339907792582,mc
-24.090032790604766,0.08795766554633407,4.940837495342999e-37,5.062538518605943,29.471611716447306,16.985482990371427,296.2033166568678,mc
-13.652537014956254,0.013653419906968505,4.344490736448434e-41,5.14575503822818,29.672653688404004,5.10743810119302,89.06665215529122,mc
-16.76189190035548,0.0643332485076343,8.538922079982903e-41,5.14002963322688,29.566582313810414,7.3058517661385105,127.40394402445783,mc
-23.219984431501075,0.1223250770919709,5.741982843133354e-18,4.46733705096565,25.859900605308095,15.366518487691769,267.97081626136594,mc
-32.49869848682176,0.16277621753966792,1.1006783747368468e-07,3.7009394857630826,21.89951508485386,44.72096698450968,779.871773585897,mc
-26.239005101652367,0.10507059918774388,1.2736002829789977e-09,3.9149584150413625,23.10292212858944,21.753368474438158,379.3486410860449,mc
-40.41808340094625,0.3370825663757784,2.087837115973533e-10,3.987361538934664,22.55277272069433,111.2962243080564,1940.8521259077916,mc
-14.413820752800483,0.052845199850129226,3.656817263464584e-42,5.166364743680327,30.071832528427926,5.575287902698985,97.22530522284781,mc
-13.52329478358412,0.0038923473598601187,2.709881738647556e-41,5.149728926873594,29.642040269252078,5.032004263476015,87.75119042054993,mc
-19.11645227378977,0.05070913649512492,1.1529315966789873e-30,4.910230094163453,27.420871340933015,9.58073603738526,167.07477743766148,mc
-25.56312630452976,0.010645177238182259,1.2716625973066966e-16,4.401010447573279,24.79958201461023,20.124846496750955,350.9494715532742,mc
-22.324249452018762,0.22729351054067012,6.096682586662574e-39,5.102834802135339,28.912039220801372,13.860813939805222,241.71341273376856,mc
-22.737645851107352,0.046423524437938825,5.6472031178418284e-24,4.708728421684254,26.291543328095692,14.536456525674497,253.49568439025006,mc
-21.022815711267636,0.025034943889748532,2.998189518253476e-24,4.718147013232663,27.468284025970824,11.932104460964728,208.07938861894408,mc
-14.64225178733383,0.029453933250904545,1.5290209076951375e-39,5.115087660866292,29.15068475141112,5.723857993917921,99.81616200331196,mc
-28.35950745251724,0.05717126248218634,3.0202530186697017e-09,3.877850044450061,22.287724359814526,27.76844969278643,484.24333309128116,mc
-23.69202067758525,0.11283051139895829,3.263980242717179e-23,4.682008101112591,26.638208173615272,16.2247231550857,282.93671796675676,mc
-28.328245211362848,0.0236029351713483,4.85077120047005e-20,4.559495656592639,26.11533477247658,27.66868517352502,482.5035779423309,mc
-27.227784719862882,0.04561935443798801,1.7496589967947804e-10,3.9940874843074745,23.403384127965488,24.37617152732824,425.0866965563657,mc
-22.331086419929417,0.037508207202145136,2.1038498946364642e-19,4.5323316856092655,25.369512827871365,13.871728566936724,241.9037487258776,mc
-35.31333455202041,0.5629418664350327,1.516324932970827e-10,3.9994929753218846,23.195670953904543,61.836227857657235,1078.3382369150606,mc
-33.271285001878766,0.1860580006863125,7.680184436352165e-22,4.631419020619103,26.278456432291843,48.88104831464467,852.4178347280391,mc
-22.84373999975398,0.10074755819138206,2.0156671836187041e-16,4.390639559537018,25.11196386210041,14.715101470958263,256.611005004155,mc
2.796211383851258,0.015486212540723856,1.5146659475219252e-261,6.583962002359669,37.45550091142215,0.7687155955356788,13.405336138666273,mc
-18.81330064841175,0.025699805108271735,4.7641525796595947e-26,4.777056003810107,26.7492036840445,9.252120782053094,161.34418216470937,mc
2.77815093656939,0.007721516234513106,0.0,6.890884514884595,40.38179354183264,0.7703156378802242,13.433238662810828,mc
-15.423259772143654,0.002246816320375446,8.070422143888543e-32,4.940207442746779,28.854033401922994,6.262377589692304,109.20719848096232,mc
-37.19995878474415,0.19294678596626075,4.525428151441308e-09,3.8598443143080354,22.562451309286274,76.83767238376478,1339.942668522684,mc
1.828564413884535,0.018470443227897582,2.0207092503880167e-253,6.559822143201639,37.70039825453933,0.8593063884394616,14.985114195721637,mc
-26.01605729302653,0.09180225579728146,2.7513493074252154e-14,4.27024733530735,24.04070887480406,21.2021120750728,369.7354923805943,mc
-31.112507701259005,0.10324505695401827,2.390903096113856e-08,3.7810045208598724,22.269085611409704,38.12427962843763,664.8346754401092,mc
-31.86337044554952,0.02654262904808162,6.416190264203553e-11,4.031202919225717,23.133424222669603,41.566626922043085,724.8644482778161,mc
-27.289254886032328,0.03958875337617628,7.23431352013173e-10,3.938338481531187,22.545691934136443,24.549293916858748,428.1057114407565,mc
-20.66752277072379,0.012214258997664379,1.778919103567526e-21,4.617382260637617,26.749594510064583,11.453873959797436,199.73971051544078,mc
-20.283906017669526,0.06049860101265115,5.469067679411828e-26,4.775164898761757,27.123517241621776,10.959016028051579,191.11007303382357,mc
-19.289725294359194,0.02951471038002519,1.6881757924986506e-27,4.8214585216008565,27.602652145362644,9.77377925198506,170.4411839422618,mc
-14.44736985023197,0.008000566684889071,3.1746128178366307e-43,5.186183931651499,29.503375031590448,5.596863996929779,97.6015624464596,mc
-23.306987249742768,0.010447637948003834,8.978027263539431e-15,4.29937547309361,24.480065305664382,15.521211744391966,270.6684525737996,mc
-22.589244539634848,0.030719540025692917,1.3044438399396355e-17,4.450317902024877,25.970772839757622,14.290205960888287,249.20141533357082,mc
-29.095244541458328,0.004208303015080332,1.0963376434973713e-11,4.09253600802532,23.606452474156722,30.22306382543277,527.0484065540033,mc
-13.036584397352504,0.06696725188752507,2.892971222267554e-43,5.186927219568974,30.065499029586572,4.757792321603523,82.96931364403464,mc
-28.023610578368903,0.08912922097964993,4.4795319251880227e-10,3.957615456193608,22.8252510051026,26.71509913686625,465.8743571579633,mc
-34.53360864602891,0.07146612546286939,1.683504013720363e-11,4.078088158021218,22.895219272838034,56.527098441734516,985.7543673572566,mc
-47.51631330792538,0.4557042132793054,3.006264885235525e-09,3.8780543510689602,22.173374094165176,251.9950016698773,4394.444086039992,mc
-8.236352765613228,0.021095610937652835,7.173649082866571e-164,6.225523091254408,35.10473725791345,2.737750705221289,47.742583447636875,mc
-27.300643370834937,0.009669205807233915,5.619730471705428e-10,3.948555138103485,23.19945658803463,24.581502779432054,428.6673894292699,mc
-28.855239283023803,0.19091309213518198,1.2931749679023384e-10,4.005460962822465,22.89390168455804,29.399383631841882,512.684563892332,mc
-21.966972652101813,0.010398951020236254,1.7824885288415351e-16,4.393421251068437,25.463447507285327,13.302243512802274,231.97271750841017,mc
-25.3172827085589,0.18410598712250664,1.3407587699484442e-11,4.085790012465324,24.010211404847603,19.56322260358054,341.15552810373435,mc
-27.66076442954615,0.09557539373587352,1.0660818433910621e-09,3.9223866293796386,22.39286394494503,25.622085890432583,446.8137187924209,mc
-16.11481690296959,0.019603271592214207,3.169712470208804e-34,4.99911038080876,29.08936059942949,6.781364780020795,118.25761683909033,mc
-36.41841069434737,0.07196682835034202,6.675007832848147e-09,3.8421366998425963,21.88397304782374,70.22581627239416,1224.6410482769627,mc
-21.023077287612963,0.017405543217941563,3.0597803891470867e-26,4.78309275659306,26.530226749600075,11.932463802771316,208.08565504274756,mc
-27.29855970643843,0.12473628949404414,1.2574372147599143e-19,4.541970703056344,26.894406975086405,24.575606612058813,428.5645684301551,mc
-18.82635156802357,0.03680954166894201,7.309073329639295e-75,5.619053451132785,31.58092370773195,9.266032937292943,161.58679089866322,mc
-5.9751977257229445,0.014944404213567629,1.1541752859219998e-222,6.460776158778688,37.39017481957215,2.1102608772981073,36.80002924975773,mc
-2.7090077736955327,0.015086218648952869,2.9863226285145473e-180,6.298723440594358,36.25772930580209,1.4488607582477566,25.266126504041516,mc
-25.224631170590403,0.21233395227132845,1.9186590582234797e-17,4.44218265477913,26.328070780668874,19.355652647712283,337.53579533538436,mc
-0.03289362382842067,0.004418838359756447,3.6553220779464e-310,6.714259398199081,37.99079662749422,1.0646845267036857,18.566624698376216,mc
-20.039130552503018,0.03989106280521283,3.457729520358488e-22,4.644521000393648,26.36373379880866,10.654493011098888,185.79961305627245,mc
-22.440905011619627,0.14109738211718292,4.0093152447041185e-22,4.642107898643403,25.697112403911603,14.048226857195463,244.98163464696327,mc
-0.6337139322562515,0.005011401158658268,1.4189443219667044e-146,6.139700585875705,36.1883616946796,1.140937771134892,19.896375752212823,mc
3.985415187407037,0.008508140980363203,1.1056706152049496e-295,6.677736789013727,38.32916667082653,0.6703560015142119,11.690080941584332,mc
-19.95485899782792,0.05988414742765069,6.718136410971257e-21,4.594636630635056,26.259207276476264,10.551621669813684,184.0056792308469,mc
-24.58250600381943,0.10326260982786116,2.391944647584341e-19,4.529909216590065,25.52831287967377,17.976351912167598,313.4826993611816,mc
-27.789324345880367,0.1056497991566203,2.0575161262865888e-11,4.071236300730854,23.419636942009838,26.004138982546042,453.4761959846895,mc
-27.492431826706838,0.07554412329360907,4.042888694121878e-09,3.8649069574399046,22.630502719729737,25.130310382275418,438.23783451233635,mc
-27.78181672050925,0.1825590664657016,1.1487370445447904e-12,4.1643768309916975,23.42114589545894,25.981672085884913,453.0844043994997,mc
-24.033958605878833,0.18435277471495903,1.415881040931717e-18,4.495531405621722,24.669392116988853,16.876181656650353,294.29725266201086,mc
-29.77153448786612,0.09197480168174134,1.2076218289667105e-09,3.9171875437390877,22.05156187582794,32.6702897051605,569.7246391106393,mc
-30.609074627945596,0.1302135389139959,3.097883800645475e-13,4.203234526115275,23.79832953403949,35.97741805048949,627.3963806237704,mc
-9.972361361316109,0.03765863315044813,2.6781861927574574e-63,5.4876968522581535,31.12009783573584,3.343446123081532,58.30507329592516,mc
-26.345383934221275,0.15754113475094172,2.0702803728101534e-27,4.8188188591140335,28.21493299375797,22.021426993780057,384.02321068952386,mc
-12.61283722016644,0.00947568207685365,2.5782650981867024e-57,5.409626870194286,31.04656369530611,4.53125102579867,79.01874696216989,mc
-28.04019084066494,0.11008000493709659,1.377568980925379e-10,4.0030963515492965,22.98243658063874,26.766143577897754,466.76450156769243,mc
-31.828849076882456,0.09611998839111346,2.49173370775448e-08,3.7789429860977917,21.765210956661885,41.40175157070944,721.9892503262668,mc
-25.47747902045462,0.022200880892475884,2.5458763009875843e-14,4.2723020438044275,23.978648161310513,19.927380445055718,347.5059368906201,mc
-31.338011542156693,0.03485531098473681,8.363042579858042e-08,3.7159617819881223,21.881248805596783,39.12702594573935,682.3211834845729,mc
1.4757964698325776,0.000557574785262021,1.4822506176018649e-273,6.618290523099789,37.57548397231981,0.8949245823770737,15.606246204957339,mc
-10.044182216826304,0.003180936051159656,7.772401911562493e-54,5.360249801562851,31.130654725422335,3.371206627615168,58.789178076436386,mc
-35.05413030273487,0.25554710824150995,4.296949581427276e-10,3.959266671913728,22.870964975534736,60.01817373702692,1046.6338891083099,mc
-19.410678035420336,0.007767095207222592,2.3339844621013434e-20,4.572688275584162,26.584566895692653,9.910833108757108,172.83121353161812,mc
-26.44719296733904,0.07310588637313012,6.863081896792048e-11,4.028766685441245,23.135104192277275,22.281063152899456,388.55090598666743,mc
-29.22048263960146,0.11064585952059167,2.4876697872111135e-27,4.816434941669512,27.81928383022588,30.661993921008,534.7027399729353,mc
-28.966900963813128,0.05414901074644808,1.036944894943368e-14,4.295689102757036,24.32813538646231,29.77976795656981,519.3179400908518,mc
-29.25506118687857,0.06246683323032974,4.89256144546803e-12,4.119004468730372,22.989396941346545,30.784302685834874,536.8356355649219,mc
-30.358061681710584,0.14200857338786924,1.7285972464193963e-11,4.077188857774423,22.872382683856486,34.95258860376923,609.5247733637212,mc
-4.632754979896866,0.01710020364237555,1.7119549203530828e-106,5.893051558761042,33.80212749580994,1.8080648788365594,31.530149254264774,mc
-27.7175725477218,0.037259596434328066,2.9354456584620416e-09,3.8791026833269897,22.316103969475506,25.7902106033719,449.7455811134888,mc
-15.871632329557116,0.03411243084709953,4.912827984163953e-50,5.302372574312422,29.83530969848261,6.594135662096273,114.99260013421237,mc
-18.692960839207494,0.019204379598688957,3.9791226880796717e-26,4.779516650276603,26.897311112473076,9.124819937911317,159.12423161815215,mc
-32.21496774620549,0.0762100236745295,3.721466176895518e-08,3.7586350979270895,21.991268343419314,43.283726935247536,754.8082961643333,mc
4.959371521113719,0.006007478764210669,0.0,6.865871144122336,39.49330900007811,0.5992495066610801,10.450082077655555,mc
4.162227608881447,0.01017958777225736,0.0,6.751998487106025,39.342722056220026,0.6568479983195936,11.454520059981752,mc
-2.0453275640436646,0.029560364949011562,4.886932415841425e-184,6.314682461962585,35.907423785497265,1.3422785170356906,23.4074797195119,mc
-13.861663466236763,0.007393300097012989,5.876609894941344e-58,5.418400544238101,31.23067210679215,5.231900000411472,91.23709543128265,mc
-2.0212812398285345,0.006128119380628701,1.4036296640090085e-170,6.256360386881784,35.233483738961695,1.338567644719205,23.342767241894617,mc
-27.227067640086485,0.12486852725748042,8.585385262189101e-13,4.173181296675132,24.549254146172395,24.37415919021097,425.0516041819714,mc
-19.522962247465276,0.15090251423445533,4.278476352040114e-29,4.867507010627346,27.326847472839887,10.03978409884382,175.07994033977084,mc
-18.342851765471593,0.01192449239206798,4.5075330962402286e-27,4.808668242063797,26.974659708525568,8.764332582614742,152.8378310305305,mc
-22.48358473581775,0.08903648076784834,2.0736731202639822e-22,4.652798937105223,26.356992213814443,14.117425286878909,246.18835949495863,mc
3.088036267829458,0.009275195419355455,7.957349979801508e-297,6.680684092625574,38.27832301976652,0.743317654500869,12.962431195955443,mc
-29.087122435034104,0.07282446513301487,6.215737520806609e-10,3.9444934823104005,22.17505130559473,30.194815687819734,526.5557981274368,mc
-27.685045756977495,0.025008196244650182,2.458226516156668e-12,4.140888209239601,23.689208177277806,25.69381241296594,448.06453008101875,mc
-2.480463087262274,0.009825795410482533,1.0439776169410746e-218,6.447041928847417,36.328084393119006,1.4112352493661773,24.609989700163528,mc
-14.818552860757775,0.07195487188258623,1.3662514729366933e-46,5.245828633973954,29.889124680167196,5.841224582685084,101.86287288443576,mc
-18.330112532042705,0.05844070372251141,3.485578252531618e-47,5.2558726101897,29.282202159639887,8.75148772199264,152.6138344376507,mc
-23.802273329650326,0.05060149228076257,1.0822359374661535e-14,4.294591931543474,24.206973660826847,16.43198113694767,286.5510103401868,mc
-34.14385341374908,0.31712179187301437,1.3882068010494392e-11,4.084618340846308,23.334649970123532,54.04666890043516,942.4991088943073,mc
-30.47565610503755,0.12896468014902765,1.1281701091995335e-09,3.9200301428242326,22.081563755016337,35.42901404232651,617.8329736733837,mc
-27.765620954056352,0.08529212453719189,1.0172474126227491e-10,4.0143725575342994,22.590649597727193,25.93327162863493,452.2403674078357,mc
-10.801414173442051,0.030164170001322647,5.109272836631756e-79,5.661209611063056,31.704093880532007,3.6782984987205207,64.14443531529926,mc
-25.148806787106555,0.17620676872405316,4.198003123161252e-16,4.373826787579987,25.37841953470391,19.187420817375035,334.6020650351394,mc
7.46933197743215,0.0033294545052606436,0.0,7.0879906456796355,41.28987652362123,0.44885871554631057,7.8274748107266765,mc
-32.41037590571804,0.23025163793936274,7.669814969842021e-08,3.7206348376300777,21.681631369999884,44.26852548055351,771.9818199036256,mc
-26.700502642996593,3.51370931567764e-05,3.188210150310164e-15,4.32535715445046,24.750044499358186,22.940421507735294,400.04920319013837,mc
-8.4506258498657,0.037552297117390214,8.419985049112045e-110,5.916733808211742,33.63539290950945,2.8061284940774582,48.93499745531282,mc
-17.27496265068612,0.023367087340398714,1.3115133001002162e-27,4.8247121752826905,28.10194293101024,7.750404936747112,135.1563360900375,mc
-20.12947519849964,0.045429220343381205,4.5562454493982965e-21,4.601353660433443,26.841295683581265,10.765892058281986,187.74225827082145,mc
-30.3007437378555,0.16047716448455693,1.3426988093503965e-06,3.5490196142600783,21.693393347178358,34.72269680389924,605.5157785278188,mc
-28.370759050122576,4.2045869802619654e-05,3.4071030089279915e-11,4.053737900503121,22.201803905773488,27.804443918783978,484.87102257924073,mc
-12.056326035399731,0.015024115576707705,1.9511973267128337e-53,5.354365696347593,30.3633137572995,4.2500355520839594,74.11473828271413,mc
0.9176820386217501,0.010680138953763713,1.254184825350508e-282,6.643230890814339,37.46548316263753,0.9543158990330443,16.641948574097455,mc
-16.185830404694993,0.058520346936228367,2.091064286116384e-28,4.847966709165815,28.219144236009008,6.837034658724842,119.22842248055318,mc
-11.000590855781853,0.1040035957722838,4.7255090099892723e-101,5.852418921233106,33.593170920258835,3.763620314500624,65.63232970320564,mc
-25.29579144132849,0.050797869267357736,1.7139568304364943e-14,4.282692076966121,25.120385013619035,19.514877672754118,340.31245941605255,mc
-16.036415515128763,0.02163009804769476,8.309019176173832e-37,5.057628483631963,28.187196063254625,6.720429615287264,117.19499189605301,mc
-31.624901668573514,0.12454858612841542,6.241003617176827e-10,3.9443295795470465,21.63651654602027,40.44094958881083,705.2341934432693,mc
-9.750432059817628,0.00014598570473206796,1.0192088089091393e-69,5.5634004235777255,31.64487928783966,3.2591013353966485,56.834216925862314,mc
-22.961804879147053,0.20807051189468315,8.041861881163021e-28,4.8309763359544835,27.11270765677436,14.91648532471168,260.12286071274553,mc
-24.67512615989488,0.16905310391522943,5.79274563959899e-20,4.556260740835778,26.449844375662597,18.169064606970473,316.8433420579393,mc
-16.16078317414897,0.06286056541493967,2.5470026296390785e-76,5.634110523937565,32.32499500544674,6.817347313474312,118.88510242526353,mc
-4.575515972903483,0.021352955547455803,1.9925534060134823e-146,6.1389255859701315,35.17654880064554,1.7961891135731352,31.323052343281507,mc
-18.116028141800555,0.006868077162808608,4.978222343089137e-32,4.945529465133987,28.093905125853325,8.538423039956598,148.89828124924313,mc
-28.570238479035545,0.00042029898681998244,7.92839197652559e-09,3.834166138253675,21.94139298421312,28.450387449289213,496.1353838115446,mc
-20.500656491340298,0.06279445002740151,2.5071774153557524e-18,4.4841492645872565,26.481229828302148,11.235931575932218,195.93909695752333,mc
-23.424601626360126,0.0668539382535217,2.1634798046806183e-29,4.87575333262539,28.06028899832086,15.732811618574548,274.35846154043224,mc
-14.202772314721464,0.1551000169657304,6.292992662930034e-40,5.122849758842703,29.622528219380296,5.441452932466619,94.8914085600345,mc
-43.54669150837867,0.43391706342393055,6.682794488662579e-12,4.10888239782233,23.083658573803426,159.55515369567357,2782.4210675166287,mc
-25.30146881520997,0.006229440311786062,1.9469647132136231e-16,4.391425234478053,25.08460752324915,19.527637387453172,340.5349711818704,mc
-26.685118142140595,0.11131793653617736,1.6525247033801246e-10,3.996249071329311,23.164909971778908,22.89982525561906,399.34126073554444,mc
-20.04037959394931,0.007886746943125831,3.1920911646571863e-63,5.486750960509639,30.477988508348012,10.656025250259962,185.82633318673203,mc
-30.11528859969118,0.09152664189552218,7.610612442867659e-09,3.836068291035248,22.06234261180144,33.989180312593966,592.7242660538847,mc
7.2399709621688775,0.00851876068215469,0.0,7.201188789864789,41.43631611492835,0.4608692297410304,8.036921556588839,mc
-9.145971682998402,0.0013019847364512322,4.642865780865977e-83,5.700081094140727,32.93147902191173,3.04000883218852,53.013546878287535,mc
-9.028740666628941,0.029559992183240572,9.523169866747404e-91,5.768944278151411,33.32795808557451,2.999254330289496,52.30284476648814,mc
-24.283483189174497,0.1152358868463243,7.061807488861498e-61,5.457066730909728,31.301038985015495,17.368024404148876,302.8743095031542,mc
-30.355825413590708,0.22116841341281773,3.2978656363797545e-20,4.566482412225694,26.10711838186035,34.943590872764446,609.3678653872148,mc
-26.574080150575668,0.0006166927969846647,2.0705418266167235e-15,4.335935599894806,23.921241120588,22.608943510833786,394.2686856660468,mc
-40.319204584433805,0.244128165259419,4.2702171270195975e-09,3.862454783100466,21.683278105929244,110.03642966118801,1918.8830507322127,mc
-29.231384235475147,0.009191961597473396,7.383141982587166e-09,3.8374763067333064,21.84306301320686,30.700501723281313,535.374262752534,mc
-14.22987132737923,0.04873594736414059,1.1521574625758888e-45,5.229881720502333,29.78311849911833,5.4584561726367955,95.1879215373325,mc
-18.165339495836356,0.02781828324514388,8.111859210694062e-33,4.965190357793795,28.55965574726008,8.587035058665416,149.74600757996333,mc
-37.665627365324696,0.3494420902246145,1.228934204676572e-09,3.916455149896101,22.186233285961347,81.06952519968104,1413.7403250502412,mc
-18.224524787264027,0.19524967489179376,4.386486277877501e-149,6.152772851584704,35.284003677381946,8.645746560797276,150.7698549246177,mc
-31.082806340442932,0.01693941264652893,6.910059765415052e-08,3.726231482612853,21.760026230932475,37.99413646335451,662.5651587499042,mc
5.107607944076593,0.001949915162185568,0.0,6.810138933345256,38.631991359551854,0.5891092799522851,10.273250557203633,mc
1.1335361246279063,0.0012971397023953273,2.6156583442697552e-297,6.681926741345332,38.36089498792997,0.9308923364354262,16.23347405893252,mc
-20.437180536917378,0.10930288331184544,4.283888370501185e-27,4.809336275667916,26.886372178162034,11.154119373173106,194.5124053636493,mc
4.341420020278577,0.004265617765024367,0.0,6.864185805297556,39.06358128179157,0.6434358582920654,11.220630899345448,mc
-34.85617512161803,0.05949912672876776,1.4449666544517233e-07,3.685765736905424,21.732309111666474,58.665802697800835,1023.0504097691272,mc
-29.399845903024794,0.035099119819954366,1.6206106925054875e-09,3.9047803226114923,22.878075283557386,31.301745521760278,545.8591225195362,mc
-24.144605359948002,0.1769479031055676,4.520289508035118e-15,4.3166936493874655,24.36360135998813,17.092537021102896,298.07019079769276,mc
-23.36655555762023,0.058937201457992784,2.1302379951792776e-19,4.5320967395206315,26.404618820697976,15.628022906211479,272.53109141691334,mc
-20.434632781308647,0.07842925283236143,8.940222031468778e-19,4.504568874649494,26.344026788373178,11.150848113234478,194.45535911750974,mc
-32.949120045280424,0.29429686239427527,4.42601529080088e-10,3.958092726878025,23.01577917875262,47.10123163317959,821.3802949424454,mc
-25.21810933618703,0.18226928364773695,8.159792591607356e-10,3.933420814585342,23.553273705519363,19.34112483459565,337.28245038008595,mc
-13.569345791218716,0.03398484629841999,4.605241285214623e-52,5.333802539873632,30.187305128913053,5.058753883337467,88.21766677137043,mc
-10.23559453251681,0.052475752355184584,4.3805319420049165e-56,5.392531955727373,31.021815446529253,3.446323074706665,60.09910495791478,mc
-41.44454295250846,0.12043980192359076,3.8849736195661754e-07,3.628010480193147,21.65257545578411,125.25740465857638,2184.315789944482,mc
-26.841661704716056,0.12798966471357584,3.8876807310727913e-10,3.9632240278527195,23.404884375639725,23.31628453313991,406.6037341856151,mc
-18.55582886896882,0.056044922330097155,4.424433216987937e-33,4.971647888052084,29.235302555102493,8.981889434546021,156.63172144506873,mc
-31.78198239737919,0.05640169925178196,8.358561139724793e-09,3.831702373419115,22.22456280223132,41.1789606681628,718.1040853125488,mc
-32.05412845755477,0.3463591961788287,1.912748133703138e-08,3.792047084223566,22.121621683735558,42.48960405731659,740.9598921825578,mc
-21.34182561637088,0.03443760425570479,3.1435087824639515e-18,4.479596747151744,26.009132234697965,12.378486348449249,215.8636709760262,mc
-25.304728581870442,0.14631896243150283,2.6847758467647658e-19,4.527722684445622,25.469451039473448,19.534967377845444,340.66279607012837,mc
-21.031141976068596,0.0675300578453343,1.3158848730937144e-24,4.730226108035816,26.587455268915363,11.943548020457005,208.27894845942043,mc
-38.97424384141314,0.27795917331145675,4.625067444417121e-11,4.042938642721583,22.447155411237848,94.2515396332351,1643.6164138050203,mc
-20.733791586130987,0.022196936172387813,2.7696730521047613e-42,5.168644205005533,29.442286749241966,11.541595262777745,201.26944863939985,mc
-33.03811591767758,0.099168683389224,8.045035640654279e-12,4.102796722122948,22.974290440714647,47.58631302800174,829.8394431501418,mc
-20.85279628475757,0.06619522956861884,2.603395825396196e-78,5.654198689262082,32.22226333367923,11.700813993227491,204.04600295109324,mc
-32.97008207889374,0.10884769210674451,5.442390012588285e-09,3.8514882355090587,21.638211757149914,47.2150403497533,823.3649614563565,mc
-12.276090017124124,0.027292957934973817,4.3182782666629e-46,5.237263127711928,30.16405727376454,4.358938705289241,76.01385856042901,mc
-20.553752393760284,0.02375241336545685,2.3707039804665376e-29,4.874652309723038,27.524703990446362,11.304825965911304,197.14051977384392,mc
-19.711750328121024,0.08415266697366294,8.933145217479437e-32,4.939083924479347,28.49485986496734,10.260387847674995,178.9269644195556,mc
-27.2636677735497,0.1595492065447223,1.4159026802899568e-10,4.002067505703279,23.10741709571477,24.477082401942155,426.8464425561899,mc
-27.847649577866317,0.13349102244952812,3.2620948474649554e-10,3.9701121949376192,23.018737686748945,26.179342811506718,456.53150829217907,mc
-7.478235786108948,0.0016198453480409003,1.294166680484147e-96,5.817589727013482,33.61849790051617,2.5089271462044884,43.75221725384501,mc
-20.093278378264582,0.15930750308478708,7.10625198647789e-24,4.705280863814023,26.986781339598522,10.721120570251898,186.96150548011823,mc
-34.12837391562402,0.23416169995348038,1.274455791432813e-08,3.811748448298502,22.02292253947155,53.95043577944203,940.8209364439529,mc
-28.10289635119132,0.07881700246931755,8.169265493565645e-12,4.102291899151268,23.966413799387887,26.960073929667242,470.1463785167975,mc
-33.31330818648884,0.25102176869916326,8.715314367810491e-11,4.020059443176103,22.669625065085977,49.118112620674886,856.5519081451397,mc
